date,close
2017-06-13,127.5
2017-06-14,124.5
2017-06-15,122.5
2017-06-16,121.6999969482422
2017-06-19,120.0
2017-06-20,120.3499984741211
2017-06-21,119.5
2017-06-22,118.625
2017-06-23,119.1999969482422
2017-06-26,121.4749984741211
2017-06-27,119.5999984741211
2017-06-28,120.25
2017-06-29,120.1999969482422
2017-06-30,119.0999984741211
2017-07-03,115.75
2017-07-05,113.5500030517578
2017-07-06,114.9499969482422
2017-07-07,114.7750015258789
2017-07-10,113.8249969482422
2017-07-11,114.875
2017-07-12,117.875
2017-07-13,117.4250030517578
2017-07-14,117.8000030517578
2017-07-17,116.9499969482422
2017-07-18,115.0749969482422
2017-07-19,117.2750015258789
2017-07-20,115.875
2017-07-21,116.4250030517578
2017-07-24,113.875
2017-07-25,113.1750030517578
2017-07-26,114.3000030517578
2017-07-27,114.3000030517578
2017-07-28,112.9000015258789
2017-07-31,112.0
2017-08-01,112.8000030517578
2017-08-02,114.5250015258789
2017-08-03,115.2249984741211
2017-08-04,115.4499969482422
2017-08-07,112.75
2017-08-08,112.4749984741211
2017-08-09,110.0
2017-08-10,108.8499984741211
2017-08-11,109.7249984741211
2017-08-14,109.0500030517578
2017-08-15,110.0500030517578
2017-08-16,109.4749984741211
2017-08-17,107.125
2017-08-18,106.375
2017-08-21,106.0
2017-08-22,106.7249984741211
2017-08-23,105.6500015258789
2017-08-24,105.9499969482422
2017-08-25,105.9499969482422
2017-08-28,106.1999969482422
2017-08-29,105.25
2017-08-30,105.5500030517578
2017-08-31,104.5250015258789
2017-09-01,105.1500015258789
2017-09-05,104.4250030517578
2017-09-06,104.6999969482422
2017-09-07,106.2249984741211
2017-09-08,107.3249969482422
2017-09-11,107.1999969482422
2017-09-12,106.2750015258789
2017-09-13,107.5500030517578
2017-09-14,106.9250030517578
2017-09-15,107.75
2017-09-18,107.5749969482422
2017-09-19,107.9749984741211
2017-09-20,110.9499969482422
2017-09-21,110.0999984741211
2017-09-22,111.5749969482422
2017-09-25,109.2249984741211
2017-09-26,108.2750015258789
2017-09-27,108.5749969482422
2017-09-28,108.9749984741211
2017-09-29,109.0999984741211
2017-10-02,107.8249969482422
2017-10-03,109.0999984741211
2017-10-04,109.0749969482422
2017-10-05,110.1500015258789
2017-10-06,111.0250015258789
2017-10-09,111.4250030517578
2017-10-10,113.6999969482422
2017-10-11,113.7750015258789
2017-10-12,112.3499984741211
2017-10-13,112.8249969482422
2017-10-16,111.7249984741211
2017-10-17,111.1750030517578
2017-10-18,111.4749984741211
2017-10-19,111.1999969482422
2017-10-20,111.6750030517578
2017-10-23,111.5250015258789
2017-10-24,113.625
2017-10-25,113.0250015258789
2017-10-26,114.1500015258789
2017-10-27,115.375
2017-10-30,119.5749969482422
2017-10-31,120.5
2017-11-01,126.5999984741211
2017-11-02,124.3249969482422
2017-11-03,127.3000030517578
2017-11-06,125.3249969482422
2017-11-07,124.625
2017-11-08,122.9250030517578
2017-11-09,122.4749984741211
2017-11-10,120.5749969482422
2017-11-13,120.5749969482422
2017-11-14,119.5
2017-11-15,120.1999969482422
2017-11-16,119.5500030517578
2017-11-17,118.8499984741211
2017-11-20,117.0999984741211
2017-11-21,117.9749984741211
2017-11-22,119.0500030517578
2017-11-24,118.5749969482422
2017-11-27,119.8249969482422
2017-11-28,119.6500015258789
2017-11-29,120.4749984741211
2017-11-30,119.9000015258789
2017-12-01,117.2249984741211
2017-12-04,116.375
2017-12-05,116.4250030517578
2017-12-06,115.9000015258789
2017-12-07,115.625
2017-12-08,115.5749969482422
2017-12-11,115.1750030517578
2017-12-12,116.1500015258789
2017-12-13,115.6500015258789
2017-12-14,116.2750015258789
2017-12-15,118.9000015258789
2017-12-18,119.9749984741211
2017-12-19,120.0
2017-12-20,119.4000015258789
2017-12-21,119.625
2017-12-22,119.8249969482422
2017-12-26,121.5
2017-12-27,122.0250015258789
2017-12-28,124.5500030517578
2017-12-29,123.0
2018-01-02,123.3499984741211
2018-01-03,122.9499969482422
2018-01-04,122.25
2018-01-05,119.25
2018-01-08,117.2249984741211
2018-01-09,117.6750030517578
2018-01-10,116.875
2018-01-11,117.0749969482422
2018-01-12,117.375
2018-01-16,118.0999984741211
2018-01-17,120.9749984741211
2018-01-18,121.9499969482422
2018-01-19,121.9000015258789
2018-01-22,123.5500030517578
2018-01-23,124.7249984741211
2018-01-24,125.4250030517578
2018-01-25,122.4749984741211
2018-01-26,124.5999984741211
2018-01-29,125.6999969482422
2018-01-30,124.8249969482422
2018-01-31,123.8499984741211
2018-02-01,126.4250030517578
2018-02-02,126.8499984741211
2018-02-05,126.125
2018-02-06,125.625
2018-02-07,125.5999984741211
2018-02-08,125.7750015258789
2018-02-09,126.5250015258789
2018-02-12,127.125
2018-02-13,126.8249969482422
2018-02-14,127.6500015258789
2018-02-15,129.27499389648438
2018-02-16,130.10000610351562
2018-02-20,130.3000030517578
2018-02-21,129.64999389648438
2018-02-22,128.35000610351562
2018-02-23,128.0
2018-02-26,127.4000015258789
2018-02-27,128.02499389648438
2018-02-28,127.5
2018-03-01,123.3249969482422
2018-03-02,122.1750030517578
2018-03-05,123.2249984741211
2018-03-06,122.8249969482422
2018-03-07,122.9749984741211
2018-03-08,121.7750015258789
2018-03-09,123.125
2018-03-12,121.5500030517578
2018-03-13,121.9000015258789
2018-03-14,123.0
2018-03-15,121.8499984741211
2018-03-16,121.25
2018-03-19,120.2249984741211
2018-03-20,119.5749969482422
2018-03-21,117.6999969482422
2018-03-22,118.1500015258789
2018-03-23,116.0500030517578
2018-03-26,115.1750030517578
2018-03-27,115.4250030517578
2018-03-28,116.0
2018-03-29,113.75
2018-04-02,112.4000015258789
2018-04-03,111.9749984741211
2018-04-04,113.0250015258789
2018-04-05,114.3000030517578
2018-04-06,112.2249984741211
2018-04-09,112.0250015258789
2018-04-10,112.8000030517578
2018-04-11,113.5
2018-04-12,115.75
2018-04-13,116.5500030517578
2018-04-16,117.1500015258789
2018-04-17,118.0500030517578
2018-04-18,118.9749984741211
2018-04-19,117.8000030517578
2018-04-20,119.3499984741211
2018-04-23,121.7249984741211
2018-04-24,121.0999984741211
2018-04-25,121.9250030517578
2018-04-26,122.5250015258789
2018-04-27,124.4499969482422
2018-04-30,123.75
2018-05-01,105.8249969482422
2018-05-02,104.8499984741211
2018-05-03,106.5250015258789
2018-05-04,106.0500030517578
2018-05-07,105.1750030517578
2018-05-08,106.3000030517578
2018-05-09,105.6750030517578
2018-05-10,107.5250015258789
2018-05-11,107.625
2018-05-14,104.625
2018-05-15,102.9749984741211
2018-05-16,101.8249969482422
2018-05-17,103.0500030517578
2018-05-18,102.4000015258789
2018-05-21,104.9250030517578
2018-05-22,104.9000015258789
2018-05-23,105.4499969482422
2018-05-24,104.4000015258789
2018-05-25,104.6500015258789
2018-05-29,103.125
2018-05-30,106.125
2018-05-31,105.0500030517578
2018-06-01,104.9000015258789
2018-06-04,104.7249984741211
2018-06-05,107.1999969482422
2018-06-06,108.3000030517578
2018-06-07,108.375
2018-06-08,110.0250015258789
2018-06-11,108.6500015258789
2018-06-12,108.5250015258789
2018-06-13,107.9250030517578
2018-06-14,106.25
2018-06-15,108.4499969482422
2018-06-18,108.3000030517578
2018-06-19,108.5250015258789
2018-06-20,109.0250015258789
2018-06-21,108.6500015258789
2018-06-22,108.2750015258789
2018-06-25,105.9749984741211
2018-06-26,105.9250030517578
2018-06-27,107.0250015258789
2018-06-28,108.1999969482422
2018-06-29,107.0
2018-07-02,106.9000015258789
2018-07-03,106.4499969482422
2018-07-05,106.375
2018-07-06,106.375
2018-07-09,106.125
2018-07-10,105.4499969482422
2018-07-11,103.8499984741211
2018-07-12,105.0250015258789
2018-07-13,104.5500030517578
2018-07-16,106.9250030517578
2018-07-17,106.4250030517578
2018-07-18,108.9499969482422
2018-07-19,108.9000015258789
2018-07-20,108.9250030517578
2018-07-23,108.7249984741211
2018-07-24,108.0500030517578
2018-07-25,109.0250015258789
2018-07-26,107.9499969482422
2018-07-27,108.625
2018-07-30,108.4250030517578
2018-07-31,107.6750030517578
2018-08-01,108.625
2018-08-02,108.5999984741211
2018-08-03,110.6750030517578
2018-08-06,110.4000015258789
2018-08-07,110.0749969482422
2018-08-08,109.8249969482422
2018-08-09,108.25
2018-08-10,108.25
2018-08-13,107.1999969482422
2018-08-14,107.9749984741211
2018-08-15,108.3249969482422
2018-08-16,108.3249969482422
2018-08-17,109.4250030517578
2018-08-20,109.0749969482422
2018-08-21,109.2750015258789
2018-08-22,108.2249984741211
2018-08-23,107.9499969482422
2018-08-24,106.25
2018-08-27,108.1999969482422
2018-08-28,107.8000030517578
2018-08-29,109.1750030517578
2018-08-30,109.8000030517578
2018-08-31,106.8000030517578
2018-09-04,109.875
2018-09-05,109.0500030517578
2018-09-06,108.9000015258789
2018-09-07,109.9499969482422
2018-09-10,110.1500015258789
2018-09-11,109.3000030517578
2018-09-12,111.4749984741211
2018-09-13,110.8000030517578
2018-09-14,113.8000030517578
2018-09-17,113.4250030517578
2018-09-18,113.2249984741211
2018-09-19,113.0999984741211
2018-09-20,112.4499969482422
2018-09-21,113.0749969482422
2018-09-24,112.1750030517578
2018-09-25,112.3499984741211
2018-09-26,113.875
2018-09-27,113.2249984741211
2018-09-28,113.4499969482422
2018-10-01,113.6750030517578
2018-10-02,113.9749984741211
2018-10-03,113.1999969482422
2018-10-04,113.625
2018-10-05,113.8000030517578
2018-10-08,114.1750030517578
2018-10-09,113.3499984741211
2018-10-10,112.0749969482422
2018-10-11,112.625
2018-10-12,112.3249969482422
2018-10-15,113.375
2018-10-16,112.6500015258789
2018-10-17,112.9250030517578
2018-10-18,113.0749969482422
2018-10-19,112.25
2018-10-22,112.8000030517578
2018-10-23,112.7750015258789
2018-10-24,113.2750015258789
2018-10-25,113.3499984741211
2018-10-26,113.875
2018-10-29,114.3000030517578
2018-10-30,113.9000015258789
2018-10-31,115.8499984741211
2018-11-01,117.125
2018-11-02,117.0749969482422
2018-11-05,115.3249969482422
2018-11-06,115.4250030517578
2018-11-07,116.0999984741211
2018-11-08,116.5500030517578
2018-11-09,114.5749969482422
2018-11-12,114.9250030517578
2018-11-13,115.375
2018-11-14,114.5999984741211
2018-11-15,115.1500015258789
2018-11-16,115.3499984741211
2018-11-19,116.1500015258789
2018-11-20,115.6999969482422
2018-11-21,116.4000015258789
2018-11-23,117.0999984741211
2018-11-26,116.9250030517578
2018-11-27,116.6999969482422
2018-11-28,116.7750015258789
2018-11-29,116.5999984741211
2018-11-30,116.9250030517578
2018-12-03,116.875
2018-12-04,117.7750015258789
2018-12-06,117.9499969482422
2018-12-07,117.9000015258789
2018-12-10,117.5749969482422
2018-12-11,118.375
2018-12-12,119.125
2018-12-13,119.4499969482422
2018-12-14,119.5749969482422
2018-12-17,119.0250015258789
2018-12-18,119.7750015258789
2018-12-19,119.7249984741211
2018-12-20,120.2249984741211
2018-12-21,120.875
2018-12-24,120.875
2018-12-26,121.3499984741211
2018-12-27,122.9250030517578
2018-12-28,124.0749969482422
2018-12-31,124.8000030517578
2019-01-02,123.5250015258789
2019-01-03,123.2249984741211
2019-01-04,121.9250030517578
2019-01-07,123.1999969482422
2019-01-08,125.3000030517578
2019-01-09,124.8000030517578
2019-01-10,124.875
2019-01-11,124.9749984741211
2019-01-14,125.4250030517578
2019-01-15,126.9499969482422
2019-01-16,127.8249969482422
2019-01-17,127.0999984741211
2019-01-18,126.5250015258789
2019-01-22,125.125
2019-01-23,125.5500030517578
2019-01-24,125.3499984741211
2019-01-25,126.0500030517578
2019-01-28,126.4000015258789
2019-01-29,126.4749984741211
2019-01-30,126.1500015258789
2019-01-31,124.8000030517578
2019-02-01,125.4499969482422
2019-02-04,125.7249984741211
2019-02-05,126.6999969482422
2019-02-06,126.4000015258789
2019-02-07,126.3000030517578
2019-02-08,127.375
2019-02-11,127.8249969482422
2019-02-12,126.8249969482422
2019-02-13,125.9499969482422
2019-02-14,126.125
2019-02-15,126.625
2019-02-19,127.875
2019-02-20,128.3249969482422
2019-02-21,127.625
2019-02-22,128.6750030517578
2019-02-25,128.5500030517578
2019-02-26,129.5749969482422
2019-02-27,129.39999389648438
2019-02-28,129.9499969482422
2019-03-01,129.5500030517578
2019-03-04,128.35000610351562
2019-03-05,128.8249969482422
2019-03-06,128.89999389648438
2019-03-07,128.9499969482422
2019-03-08,129.6750030517578
2019-03-11,129.0
2019-03-12,126.6500015258789
2019-03-13,126.6750030517578
2019-03-14,127.4000015258789
2019-03-15,129.10000610351562
2019-03-18,128.3249969482422
2019-03-19,129.125
2019-03-20,129.5749969482422
2019-03-21,129.89999389648438
2019-03-22,129.72500610351562
2019-03-25,127.5749969482422
2019-03-26,126.9000015258789
2019-03-27,126.25
2019-03-28,126.5250015258789
2019-03-29,125.6999969482422
2019-04-01,126.1750030517578
2019-04-02,126.2750015258789
2019-04-03,125.7750015258789
2019-04-04,127.5500030517578
2019-04-05,126.0500030517578
2019-04-08,125.8000030517578
2019-04-09,125.9000015258789
2019-04-10,125.875
2019-04-11,126.0
2019-04-12,126.5500030517578
2019-04-15,126.3000030517578
2019-04-16,127.1500015258789
2019-04-17,126.9250030517578
2019-04-18,128.52499389648438
2019-04-22,128.5
2019-04-23,128.3249969482422
2019-04-24,126.7750015258789
2019-04-25,124.0500030517578
2019-04-26,124.5500030517578
2019-04-29,124.7750015258789
2019-04-30,123.75
2019-05-01,113.875
2019-05-02,113.6750030517578
2019-05-03,113.4250030517578
2019-05-06,112.2750015258789
2019-05-07,112.2750015258789
2019-05-08,111.0749969482422
2019-05-09,111.9499969482422
2019-05-10,112.4499969482422
2019-05-13,109.75
2019-05-14,109.5
2019-05-15,109.6750030517578
2019-05-16,110.4749984741211
2019-05-17,111.2750015258789
2019-05-20,111.3499984741211
2019-05-21,110.8499984741211
2019-05-22,110.6500015258789
2019-05-23,110.8000030517578
2019-05-24,111.1750030517578
2019-05-28,111.5500030517578
2019-05-29,112.3499984741211
2019-05-30,110.0749969482422
2019-05-31,108.4749984741211
2019-06-03,106.7750015258789
2019-06-04,107.5500030517578
2019-06-05,107.8499984741211
2019-06-06,107.5999984741211
2019-06-07,106.9250030517578
2019-06-10,109.6999969482422
2019-06-11,110.6750030517578
2019-06-12,109.6500015258789
2019-06-13,109.0500030517578
2019-06-14,108.7750015258789
2019-06-17,109.4499969482422
2019-06-18,109.4499969482422
2019-06-19,108.5
2019-06-20,108.1750030517578
2019-06-21,106.5500030517578
2019-06-24,106.9250030517578
2019-06-25,107.75
2019-06-26,109.0
2019-06-27,110.5749969482422
2019-06-28,110.5
2019-07-01,104.0999984741211
2019-07-02,104.0999984741211
2019-07-03,105.4499969482422
2019-07-05,107.0
2019-07-08,106.1500015258789
2019-07-09,108.125
2019-07-10,107.625
2019-07-11,107.875
2019-07-12,108.4749984741211
2019-07-15,108.5
2019-07-16,108.2249984741211
2019-07-17,108.125
2019-07-18,107.4000015258789
2019-07-19,107.5999984741211
2019-07-22,108.4499969482422
2019-07-23,109.0500030517578
2019-07-24,108.9000015258789
2019-07-25,108.6500015258789
2019-07-26,108.6500015258789
2019-07-29,108.6500015258789
2019-07-30,108.0999984741211
2019-07-31,106.9000015258789
2019-08-01,107.875
2019-08-02,107.6500015258789
2019-08-05,107.8000030517578
2019-08-06,107.125
2019-08-07,107.5999984741211
2019-08-08,107.9499969482422
2019-08-09,108.0500030517578
2019-08-12,105.0500030517578
2019-08-13,100.5500030517578
2019-08-14,100.1999969482422
2019-08-15,100.1999969482422
2019-08-16,99.9250030517578
2019-08-19,100.1999969482422
2019-08-20,101.8000030517578
2019-08-21,102.6750030517578
2019-08-22,104.9749984741211
2019-08-23,104.625
2019-08-26,105.4749984741211
2019-08-27,104.75
2019-08-28,105.0749969482422
2019-08-29,105.6500015258789
2019-08-30,105.0
2019-09-03,99.2750015258789
2019-09-04,99.0250015258789
2019-09-05,97.875
2019-09-06,94.875
2019-09-09,94.1999969482422
2019-09-10,96.1500015258789
2019-09-11,98.5
2019-09-12,98.7249984741211
2019-09-13,98.0749969482422
2019-09-16,98.0
2019-09-17,99.3499984741211
2019-09-18,100.375
2019-09-19,99.8000030517578
2019-09-20,99.3499984741211
2019-09-23,101.8499984741211
2019-09-24,102.125
2019-09-25,103.0
2019-09-26,102.9499969482422
2019-09-27,105.0250015258789
2019-09-30,104.5749969482422
2019-10-01,104.625
2019-10-02,106.0500030517578
2019-10-03,106.8000030517578
2019-10-04,107.3499984741211
2019-10-07,108.25
2019-10-08,108.1750030517578
2019-10-09,108.4749984741211
2019-10-10,108.7249984741211
2019-10-11,109.4499969482422
2019-10-14,110.625
2019-10-15,111.0
2019-10-16,112.3499984741211
2019-10-17,112.4000015258789
2019-10-18,110.4749984741211
2019-10-21,110.9499969482422
2019-10-22,109.875
2019-10-23,110.1999969482422
2019-10-24,110.4250030517578
2019-10-25,111.9749984741211
2019-10-28,112.875
2019-10-29,113.3499984741211
2019-10-30,113.375
2019-10-31,111.6750030517578
2019-11-01,119.5250015258789
2019-11-04,120.0749969482422
2019-11-05,119.4499969482422
2019-11-06,119.0
2019-11-07,119.0
2019-11-08,119.25
2019-11-11,119.875
2019-11-12,119.75
2019-11-13,118.0999984741211
2019-11-14,119.0749969482422
2019-11-15,119.0999984741211
2019-11-18,118.6999969482422
2019-11-19,118.7750015258789
2019-11-20,119.3000030517578
2019-11-21,119.3249969482422
2019-11-22,118.6750030517578
2019-11-25,119.6999969482422
2019-11-26,120.4000015258789
2019-11-27,121.4250030517578
2019-11-29,121.1999969482422
2019-12-02,120.75
2019-12-03,120.5500030517578
2019-12-04,119.4499969482422
2019-12-05,119.9250030517578
2019-12-06,120.1999969482422
2019-12-09,120.1750030517578
2019-12-10,119.875
2019-12-11,120.5749969482422
2019-12-12,120.4250030517578
2019-12-13,122.375
2019-12-16,122.3000030517578
2019-12-17,122.2249984741211
2019-12-18,122.25
2019-12-19,122.125
2019-12-20,122.2249984741211
2019-12-23,122.4000015258789
2019-12-24,122.6500015258789
2019-12-26,123.2750015258789
2019-12-27,123.5
2019-12-30,124.0999984741211
2019-12-31,124.6999969482422
2020-01-02,125.7750015258789
2020-01-03,124.7249984741211
2020-01-06,127.2750015258789
2020-01-07,126.5250015258789
2020-01-08,126.3499984741211
2020-01-09,126.7249984741211
2020-01-10,127.4250030517578
2020-01-13,126.5500030517578
2020-01-14,126.8499984741211
2020-01-15,126.5999984741211
2020-01-16,126.125
2020-01-17,126.3499984741211
2020-01-21,126.375
2020-01-22,126.1750030517578
2020-01-23,124.6750030517578
2020-01-24,124.8499984741211
2020-01-27,122.25
2020-01-28,122.1500015258789
2020-01-29,121.75
2020-01-30,121.7750015258789
2020-01-31,121.375
2020-02-03,121.6750030517578
2020-02-04,121.625
2020-02-05,120.75
2020-02-06,121.125
2020-02-07,121.3249969482422
2020-02-10,120.3000030517578
2020-02-11,119.0749969482422
2020-02-12,118.9499969482422
2020-02-13,119.4499969482422
2020-02-14,120.8249969482422
2020-02-18,121.4250030517578
2020-02-19,121.3000030517578
2020-02-20,120.0999984741211
2020-02-21,119.7249984741211
2020-02-24,117.0
2020-02-25,115.0250015258789
2020-02-26,114.0749969482422
2020-02-27,112.625
2020-02-28,112.6999969482422
2020-03-02,110.1500015258789
2020-03-03,110.0999984741211
2020-03-04,111.2750015258789
2020-03-05,108.6500015258789
2020-03-06,105.75
2020-03-09,102.8499984741211
2020-03-10,105.4499969482422
2020-03-11,103.0749969482422
2020-03-12,100.0749969482422
2020-03-13,95.5749969482422
2020-03-16,91.8499984741211
2020-03-17,96.3499984741211
2020-03-18,92.0999984741211
2020-03-19,95.0999984741211
2020-03-20,98.6500015258789
2020-03-23,101.6500015258789
2020-03-24,106.1500015258789
2020-03-25,108.4499969482422
2020-03-26,105.4499969482422
2020-03-27,100.9499969482422
2020-03-30,99.1999969482422
2020-03-31,101.8249969482422
2020-04-01,97.3249969482422
2020-04-02,92.8249969482422
2020-04-03,88.32499694824219
2020-04-06,83.82499694824219
2020-04-07,88.32499694824219
2020-04-08,92.8249969482422
2020-04-09,94.0
2020-04-13,91.0
2020-04-14,93.6999969482422
2020-04-15,94.7249984741211
2020-04-16,95.5
2020-04-17,94.6500015258789
2020-04-20,93.5250015258789
2020-04-21,91.5999984741211
2020-04-22,88.94999694824219
2020-04-23,85.94999694824219
2020-04-24,84.9749984741211
2020-04-27,84.80000305175781
2020-04-28,85.5250015258789
2020-04-29,85.5999984741211
2020-04-30,90.0
2020-05-01,87.25
2020-05-04,88.07499694824219
2020-05-05,86.4749984741211
2020-05-06,89.4749984741211
2020-05-07,93.9749984741211
2020-05-08,94.6500015258789
2020-05-11,92.6750030517578
2020-05-12,97.1750030517578
2020-05-13,93.875
2020-05-14,94.125
2020-05-15,97.0
2020-05-18,98.7249984741211
2020-05-19,98.7750015258789
2020-05-20,98.4000015258789
2020-05-21,98.8000030517578
2020-05-22,97.6999969482422
2020-05-26,99.4000015258789
2020-05-27,100.8000030517578
2020-05-28,101.4749984741211
2020-05-29,99.7249984741211
2020-06-01,98.3000030517578
2020-06-02,95.3000030517578
2020-06-03,95.4499969482422
2020-06-04,95.7249984741211
2020-06-05,93.9000015258789
2020-06-08,94.125
2020-06-09,96.3249969482422
2020-06-10,96.5999984741211
2020-06-11,96.8249969482422
2020-06-12,96.0749969482422
2020-06-15,96.0749969482422
2020-06-16,96.3249969482422
2020-06-17,96.5
2020-06-18,96.0749969482422
2020-06-19,94.6999969482422
2020-06-22,94.4000015258789
2020-06-23,93.5250015258789
2020-06-24,93.3000030517578
2020-06-25,94.1750030517578
2020-06-26,94.6999969482422
2020-06-29,95.0
2020-06-30,91.6500015258789
2020-07-01,97.3000030517578
2020-07-02,99.4000015258789
2020-07-06,100.0999984741211
2020-07-07,100.0
2020-07-08,99.1500015258789
2020-07-09,99.25
2020-07-10,100.0
2020-07-13,99.6500015258789
2020-07-14,98.8000030517578
2020-07-15,101.3000030517578
2020-07-16,103.2750015258789
2020-07-17,103.2750015258789
2020-07-20,102.2750015258789
2020-07-21,101.8499984741211
2020-07-22,101.5
2020-07-23,100.8499984741211
2020-07-24,101.3249969482422
2020-07-27,100.4250030517578
2020-07-28,100.9000015258789
2020-07-29,101.4499969482422
2020-07-30,101.7249984741211
2020-07-31,102.8249969482422
2020-08-03,103.0250015258789
2020-08-04,102.2750015258789
2020-08-05,102.3000030517578
2020-08-06,102.625
